id,start_date,ban_date,period
account.c9e2cf70a2964b28afaa1c6c2e67a61f,2019-03-07,2019-03-08,2
account.cd540c36264f42308f37fd7fc3e64ffe,2019-03-10,2019-03-11,2
account.d32e483e282347328251e5d64652f16f,2019-03-18,2019-03-20,3
account.d5d16812b7e146dcb0bada75cf1cf44b,2019-03-02,2019-03-09,8
account.d8c4168affb849cf80497eaf30663eca,2019-03-04,2019-03-05,2
account.e21592088b374e38a8f925e0b0a5f627,2019-03-02,2019-03-03,2
account.ffba46e8c239486f904081fb16be7ea7,2019-03-02,2019-03-07,6
account.00a68dddf4284329aa8b9e7c38481c5a,2019-03-01,2019-03-02,2
account.0104472a98ba4ca4b6b541bdf933f3b6,2019-03-07,2019-03-08,2
account.1f932e876a91489ea0bba27fcf4eefc9,2019-03-11,2019-03-12,2
account.36e9f9511b6d493493abc5179ff175f0,2019-03-13,2019-03-29,17
account.419fb842d332483f9575c8eb901bcce0,2019-03-09,2019-03-10,2
account.70c268b8f3eb4bfda7fecaa025019a1e,2019-03-05,2019-03-06,2
account.7ccf00a9d5b64ac5ba68935431c7e4f9,2019-03-05,2019-03-06,2
account.928c226b44e146c2877a82d9c2c537e6,2019-03-22,2019-03-23,2
account.97da4848bd3d489f9b6e80af8e559655,2019-03-01,2019-03-02,2
account.c5498b9451f14cda8e1cf5c95aef1bcf,2019-03-04,2019-03-06,3
account.ceb7de5f8a4e4706b9512e42c4a2c0f6,2019-03-03,2019-03-09,7
account.cf200709ddd74bf6a709aaa6c57ab6fb,2019-03-03,2019-03-06,4
account.08fb84bc17b84eea8f24e981af9e6328,2019-03-15,2019-03-16,2
account.0b5f96b83fdb45cbb63f5e20237fe25c,2019-03-11,2019-03-12,2
account.12bda62f8f5f4175b239925681b71985,2019-03-10,2019-03-11,2
account.25fa1dac9d50419380ae9986d1a33793,2019-03-01,2019-03-06,6
account.4bff40ae414f4413bda51e70c01476ac,2019-03-06,2019-03-07,2
account.4ddccb0d68d4470093f3db06e9bd5ee9,2019-03-01,2019-03-02,2
account.5cab6a2ad1c449ab93ce9d6281230c65,2019-03-01,2019-03-09,9
account.62d4989a8ad04c8bbfb851c5b016e8a2,2019-03-06,2019-03-07,2
account.793c8a2a0fba41ab9fbd80399e02efe1,2019-03-02,2019-03-06,5
account.a9d5a82b635245668df3c6ffaef72bf1,2019-03-13,2019-03-14,2
account.b60285e615364b6185120a4bb5a5591b,2019-03-01,2019-03-02,2
account.b6d3dbd169b34216ac695166626ededa,2019-03-02,2019-03-11,10
account.cc38fa576d4040da85429929b3fd7d20,2019-03-03,2019-03-11,9
account.d20c02e54df44a18903d5adef1ea8474,2019-03-22,2019-03-23,2
account.dc678d8b7b584c2aa4390434d83fd133,2019-03-22,2019-03-29,8
account.e194afe19f214b38800df481528215fa,2019-03-15,2019-03-15,1
account.f7e475e43b9b49d49e4b51a8485ec9e8,2019-03-18,2019-03-19,2
account.137289347fbb4554b0a2b96f5155d14f,2019-03-01,2019-03-09,9
account.1821b84e14ec480fa06aa47ef996abda,2019-03-05,2019-03-06,2
account.1f1c233028a547ea8d57191b46f297ab,2019-03-15,2019-03-17,3
account.3d2ed18afb8241c2a30ed695c256c5f0,2019-03-10,2019-03-15,6
account.3d65ca54a8a5452da2c8e3f32972af2e,2019-03-05,2019-03-06,2
account.66c6a73e636a47fb9e7b592a04c53baa,2019-03-04,2019-03-06,3
account.801aa4987fad459b8c8efff74227623f,2019-03-03,2019-03-11,9
account.c23f6ac9426a4e988c2da41b68f7c367,2019-03-01,2019-03-02,2
account.c2d667eb362645b8b306bfc368170292,2019-03-07,2019-03-28,22
account.c9a7b4ba02c84d22a607c505b102605a,2019-03-05,2019-03-09,5
account.dedb19d907014c01bc29ab6eb78be8b9,2019-03-07,2019-03-09,3
account.e18033c09ae742c58cc5ef99fb082d35,2019-03-17,2019-03-28,12
account.e59ff6716d1c4556978ac475e6774b7e,2019-03-01,2019-03-01,1
account.f87e449df95b4241aeb5443921136f0a,2019-03-02,2019-03-06,5
account.f948d6866cc84b8a91c67f29544d4470,2019-03-06,2019-03-07,2
account.fa33ab3d45964743b617d8ec484330c2,2019-03-01,2019-03-06,6
account.044f910ab9bd48489a26214ee03a9aad,2019-03-02,2019-03-26,25
account.26520f8197df4e50a58a999b9951e36d,2019-03-20,2019-03-20,1
account.4e67870b5e4e46d69ea192bbc99cda9a,2019-03-10,2019-03-14,5
account.5b89771bb7e647b2ae0d3b8c7bec632c,2019-03-10,2019-03-11,2
account.9147685e708d415aae8fd1c86752f967,2019-03-22,2019-03-23,2
account.92a33611b82f4f228caab2c6f9e50ce2,2019-03-03,2019-03-03,1
account.ba1332613184490090f8b447caa589fe,2019-03-08,2019-03-09,2
account.c11c051403a945cc941f93044a93841a,2019-03-02,2019-03-09,8
account.dc4e2135b62c4b70a4cdc5060fb13fad,2019-03-14,2019-03-15,2
account.19504dff1674455d9f834e629e3381f4,2019-03-01,2019-03-02,2
account.1b9abcfb7334480696e3bbbad5031718,2019-03-01,2019-03-02,2
account.21b5a7c471b94684907b9dd53eedb877,2019-03-08,2019-03-26,19
account.24914de3e7364657843d0b0528e9d146,2019-03-08,2019-03-09,2
account.25d88a1e258443f093c753bf7114b5ff,2019-03-01,2019-03-02,2
account.3f54bb298e504d30947efb0da4356746,2019-03-02,2019-03-09,8
account.435f6fddbe0942a69f0bb2405635ba1a,2019-03-14,2019-03-23,10
account.65d8e67cef2f4c31b78c507bf6413781,2019-03-05,2019-03-12,8
account.78ad1288ba1d42ddbaf57a64eec7d835,2019-03-05,2019-03-07,3
account.80bd645ff8294d0398838d048b301ce9,2019-03-04,2019-03-09,6
account.a0a74e3492c94f1c95cfd72101385ffd,2019-03-05,2019-03-06,2
account.a8f9c7c8da8a47c6b4e42f5eadf5a8ad,2019-03-08,2019-03-11,4
account.aeb17014a8684f4fa21f21aaa6534da9,2019-03-05,2019-03-06,2
account.b3a3d7692a8b4d23b74dd98686bbdac2,2019-03-01,2019-03-02,2
account.c64d13eb17cd4089abbf263a9904f4a0,2019-03-07,2019-03-09,3
account.d6724e0e80b741d58e662e91a83932d8,2019-03-08,2019-03-09,2
account.df7aba9af80e4a75a4d1fe07f8202e77,2019-03-02,2019-03-09,8
account.e4b1de51be9c480da69c144470f07920,2019-03-05,2019-03-09,5
account.0115abc4034b4f19910752bd9ea7a0ed,2019-03-10,2019-03-11,2
account.36d0feecc60148dd90249c7465badadf,2019-03-24,2019-03-28,5
account.55f2996af8254060861ac923a8bee48c,2019-03-04,2019-03-05,2
account.57d9e657668b489485c673d2cb578b1f,2019-03-22,2019-03-23,2
account.6589ca3e914640f3b7d36889ab31ff63,2019-03-06,2019-03-09,4
account.6d59cc1cb57f48d99b32b3358cbd4785,2019-03-04,2019-03-04,1
account.76b2b188f9ea4d378224a0c9ed994187,2019-03-05,2019-03-28,24
account.82dc1b64474440ab994f2b18ebe56f88,2019-03-09,2019-03-10,2
account.a6f192a2734f4b3eb007ec50a7fb62db,2019-03-22,2019-03-23,2
account.ac5694ed94e240058a1d8889b34ecdba,2019-03-03,2019-03-04,2
account.ad2b3aef3e814583a5edc8cee59888eb,2019-03-03,2019-03-11,9
account.d0d1091f5e934838b487f8e4734b140e,2019-03-03,2019-03-04,2
account.e1e9af25c90645dbae655ade51d31f9d,2019-03-10,2019-03-11,2
account.e376077fd4484b789a646a7a3d66e690,2019-03-05,2019-03-06,2
account.ed193e3b6018453892ab482c0f2269e5,2019-03-07,2019-03-08,2
account.1e787d7037754460b45d5685dadc2a82,2019-03-14,2019-03-25,12
account.3e857d6360c0423bbde65295baff0452,2019-03-01,2019-03-14,14
account.43c66fde5d2542969b1778f2e496741b,2019-03-19,2019-03-22,4
account.4a1e6186c8bf4d76ae7f3df4e84dc3a5,2019-03-07,2019-03-08,2
account.5ac0ab77223341999f136225b4a65780,2019-03-15,2019-03-17,3
account.66260dd459844a5ca366c5e8499d526b,2019-03-05,2019-03-06,2
account.83e18757fb014192a29c5d427a33a061,2019-03-09,2019-03-09,1
account.85d7651a7807461fbddb83c8338b9828,2019-03-05,2019-03-06,2
account.97a7ad0d93bd48f78f7402949449a854,2019-03-01,2019-03-06,6
account.9abad8f6689e41eeb3a774c54f88fd75,2019-03-01,2019-03-09,9
account.da74438b153341d2a465612f4b5e930a,2019-03-06,2019-03-07,2
account.db716342024445bfa5a83172e9814175,2019-03-01,2019-03-06,6
account.e9733a2ea707436db28f1d19b242ea4a,2019-03-01,2019-03-09,9
account.f23705139a594d9e878409c24009e148,2019-03-01,2019-03-09,9
account.fd90b2d2bb2b46fb806530fa272eb308,2019-03-05,2019-03-06,2
account.0212b135f0594597901b4f47765f7738,2019-03-10,2019-03-19,10
account.0d42072bfcc34efda77dc32e6ab6c7e9,2019-03-17,2019-03-19,3
account.29d6b4f7e3114f368c07c1a225a7f1ff,2019-03-20,2019-03-22,3
account.2c97a3194b0948149df7aea4767a1b90,2019-03-23,2019-03-24,2
account.5c4df820a988414ba81ca7b374419826,2019-03-22,2019-03-30,9
account.5d2e0e766be348dda042d3727875bbf3,2019-03-03,2019-03-09,7
account.6ebc1ba208c04fcb9b64e6c37f314aa8,2019-03-30,2019-03-31,2
account.7f2b4521f5644e82a97e940643c9d360,2019-03-20,2019-03-28,9
account.8420693876c948a29f6f87391f51a009,2019-03-10,2019-03-17,8
account.91b614abbf444743bc3fc585465383c7,2019-03-21,2019-03-23,3
account.a4a4defdaf5c498fac95264d5370d8a4,2019-03-14,2019-03-15,2
account.a62b249de6a541818ef55b55d68297c6,2019-03-03,2019-03-04,2
account.a95b5a3311624ae5846e2401b13110a4,2019-03-04,2019-03-21,18
account.abfda261c2c74c2182c36531d374296d,2019-03-02,2019-03-06,5
account.14c63f6f90b94710a5a0c44b64e1b92d,2019-03-14,2019-03-22,9
account.1a6a9a188e8347a1b45efb8aeb5d1f21,2019-03-03,2019-03-04,2
account.2a092cf5e7194e749b5982aa74fcc9f1,2019-03-22,2019-03-27,6
account.39b6e65a3d5d4cd7895b28e7a7fb572c,2019-03-09,2019-03-09,1
account.3a39987e87b54196af54a4a618afe8ad,2019-03-01,2019-03-02,2
account.447860913b1c4479a2850bd995267369,2019-03-02,2019-03-06,5
account.4a38e86f3b524f73aef32695f083de62,2019-03-19,2019-03-21,3
account.56f59e944463491287eb8b2866b3ad45,2019-03-01,2019-03-02,2
account.84ef60f9a24c4814af2d5bf0d41fffd1,2019-03-13,2019-03-26,14
account.85cd85a4413f457796ef9072aa75f26b,2019-03-01,2019-03-12,12
account.a7aaa1d5086845fc98934e25caa88a1c,2019-03-16,2019-03-19,4
account.c00d616c1038419dad6cf8c51cfc0bc5,2019-03-03,2019-03-06,4
account.c3d5326a515046fc877afea63db7c6f4,2019-03-15,2019-03-16,2
account.c77137085c164a33973eac0830c85aa5,2019-03-01,2019-03-12,12
account.c831c981a5b548b08b01a0d652b71f75,2019-03-19,2019-03-25,7
account.f0270f82868148aaa554b467c9ed5f11,2019-03-03,2019-03-04,2
account.00c0c5daaa8c4a4089979662c16344d2,2019-03-16,2019-03-17,2
account.160c9473f59b4e4aa94a6422ce7916d4,2019-03-03,2019-03-04,2
account.25562f7a86b344dd91d1ad7e8d872558,2019-03-07,2019-03-08,2
account.2b2b103e4eb34d0d9d698e72b85e1e27,2019-03-14,2019-03-15,2
account.3317064fdbeb49a89f3da99bafe8702a,2019-03-11,2019-03-11,1
account.4b30ad40e14b469797af1864ec7107d8,2019-03-20,2019-03-21,2
account.4dd62ffb717d43d0b5aef505488215c2,2019-03-23,2019-03-23,1
account.588cee3c24124680a98e7d2768350ed3,2019-03-09,2019-03-10,2
account.5fe959043cf442f29172a029f21146b7,2019-03-13,2019-03-14,2
account.62f7ac2f862b4042a28c956ca5946d4b,2019-03-05,2019-03-06,2
account.6d8663e100214c3ab27f280e12cad9fb,2019-03-09,2019-03-12,4
account.7ebdaee2096a4db0830f66b452cf1ddc,2019-03-09,2019-03-09,1
account.8982644b69bb4407add270c3e2c47cf9,2019-03-26,2019-03-27,2
account.8e9b0ea523ad4718b620f4eb8684cb7c,2019-03-03,2019-03-04,2
account.b540a644db1e46229fbf7ab6651e7a76,2019-03-08,2019-03-10,3
account.bfb63813ddd94ad58f6665daa1312d74,2019-03-05,2019-03-06,2
account.dc0db194ac7447eabe8fc1a41c77b459,2019-03-10,2019-03-17,8
account.e15fbb82d6804a73a7bbeff7721fc194,2019-03-05,2019-03-09,5
account.08de707db23e455c8d27d28a8479f0e2,2019-03-21,2019-03-29,9
account.17ca1fa552e24b37965572b6f9792d63,2019-03-25,2019-03-28,4
account.39574001c3a0476f9bcf40f7454ec072,2019-03-24,2019-03-26,3
account.505138c075cc4363870bce2b24e0fc9c,2019-03-11,2019-03-12,2
account.747ef7ec427341b28ea77432b146643c,2019-03-11,2019-03-14,4
account.8533357787fd4fecbc5a410f131ebdb7,2019-03-01,2019-03-07,7
account.8c361445a62d4cb9883e890e2ec4df82,2019-03-08,2019-03-09,2
account.8f7ba627a1b148a9a400a6aa52c96ff5,2019-03-10,2019-03-14,5
account.94568b1030844436939d8198c24737c8,2019-03-14,2019-03-14,1
account.a9282f7d633e46d597eb74862dea91be,2019-03-02,2019-03-09,8
account.aaa91224ff2649b6bc42eeffc926c727,2019-03-05,2019-03-10,6
account.bfe7b2434eaa4b25b225de21459befcd,2019-03-01,2019-03-02,2
account.cb2db1993a624db692b4232232d49218,2019-03-01,2019-03-01,1
account.e296e671e8794c88b6cb8c1e69f3e595,2019-03-17,2019-03-17,1
account.0705d9bf22e44591bb1c5f0282976e5f,2019-03-11,2019-03-12,2
account.08db6dd30a1e4560ac49d651efbfcc73,2019-03-09,2019-03-11,3
account.231902f7ccf142908496689ffb4b8117,2019-03-09,2019-03-20,12
account.2343aae7ac15432a868d1a47dc4aa292,2019-03-01,2019-03-03,3
account.23af8eddb6514525a9fe5e69a2c08e47,2019-03-30,2019-03-31,2
account.353d4408596542a9ab268b9d8aeabce2,2019-03-14,2019-03-15,2
account.4271ddedea2440a0a30c9a74b80ab43b,2019-03-17,2019-03-23,7
account.50b9de9f2ffa41939624e8c42c40813c,2019-03-26,2019-03-27,2
account.56bb1398594a49cd88891d5a2c1fbf0b,2019-03-04,2019-03-06,3
account.60311b870d914ea0b2eca6575f08b854,2019-03-01,2019-03-06,6
account.6cb95afefa554863b7d6e6ccb6f6858e,2019-03-15,2019-03-16,2
account.72b8e64e9d2144779a034cfcbb056dae,2019-03-02,2019-03-06,5
account.950a254f87174f95b8136c79feaa0eb2,2019-03-27,2019-03-28,2
account.99464b0a2a0c47c09a7e6ec9ff5e8d5e,2019-03-27,2019-03-28,2
account.adc41e2786a64f189267613363cd3c4e,2019-03-18,2019-03-22,5
account.c40e1b46d8ef4ed1854cd3743a082450,2019-03-09,2019-03-10,2
account.d652d54e30ca48f88b57c20ac12dc170,2019-03-01,2019-03-04,4
account.fb1bb96e86744403ae25edb1dabaec4e,2019-03-03,2019-03-06,4
account.00c07a8f74bf4af68da351545a2104ba,2019-03-05,2019-03-09,5
account.021034455f5141a8b9f3e2d2891c31a6,2019-03-01,2019-03-02,2
account.16c7b7f128d94ecea8ae1f56fb5f31ab,2019-03-16,2019-03-17,2
account.3b3798de69c84036b79ccc72146a151d,2019-03-24,2019-03-27,4
account.4d10a99da4eb4b23897aeb73d367af75,2019-03-11,2019-03-12,2
account.5a7778fa402e432d987bb64ef9687d28,2019-03-03,2019-03-11,9
account.6fb83e5bfbe34ca08ce736276de7ede4,2019-03-19,2019-03-20,2
account.80c82ab79b704976a548236e9df6fb11,2019-03-06,2019-03-08,3
account.946f7662ba844420ad958325bba0e5b1,2019-03-02,2019-03-28,27
account.9ee4ebb79883460995cc895f444c539a,2019-03-01,2019-03-03,3
account.bab9185ac8a7437d9406717324750ace,2019-03-01,2019-03-01,1
account.bce33325d80c48a5a8aa5456488e363e,2019-03-11,2019-03-11,1
account.cf673da23877479e8e68dc75696afbc9,2019-03-02,2019-03-06,5
account.d5714b03618045edae19760f1da98a31,2019-03-07,2019-03-08,2
account.e0d28cb829634b81bb61ee434bee1dcc,2019-03-05,2019-03-09,5
account.eb8ed0266ece4882bfd630c564f40bd2,2019-03-01,2019-03-06,6
account.ed3a208b26664bb3ac94558ae9cc04c4,2019-03-15,2019-03-16,2
account.4c234b17ba8f4eb19adc86b4194826da,2019-03-03,2019-03-05,3
account.4d310fd84c074c3e8a2ef64a5c81cbda,2019-03-06,2019-03-09,4
account.75f9360eb0fd4c9caf0e81b21d046389,2019-03-05,2019-03-07,3
account.7c00b2fe012e4edda3a7eb1194f15481,2019-03-16,2019-03-17,2
account.7c22ae463b814e7abc7bbb3423f6f685,2019-03-01,2019-03-02,2
account.8bb29bce69b3429db97d3a962c8f3c4b,2019-03-14,2019-03-31,18
account.95a3bf752b6b4b9ca21b59b56ed6cf96,2019-03-01,2019-03-09,9
account.9868ec8c5e724f6abab0589bcd1c515c,2019-03-02,2019-03-03,2
account.a41d1103eee74cb1a8dfa318d29cebeb,2019-03-03,2019-03-14,12
account.c7591e251c054b83a97eae61f5693de1,2019-03-01,2019-03-02,2
account.f3f490282af54ec3be70c7ad57308028,2019-03-11,2019-03-12,2
account.fcbc6d5a1c9f419ebff68c8293a11404,2019-03-16,2019-03-30,15
account.0dbb42ae632542acaa04188cc8edc4fc,2019-03-03,2019-03-04,2
account.238e19360c0a49f5b5c8ff67a3970f03,2019-03-07,2019-03-13,7
account.248d740886df425b89c89099ba8135b5,2019-03-03,2019-03-06,4
account.30f1746cc8ae4a36b791b010733ef2d3,2019-03-13,2019-03-13,1
account.44fe1841166c4e2683e5e596866c20cc,2019-03-15,2019-03-20,6
account.a97ec37efc0049818a96f84b9cebee77,2019-03-09,2019-03-09,1
account.da29f9e60b0e49ce99b6bcd384ec8bbb,2019-03-03,2019-03-04,2
account.f554aebcf0db49039f00cf7adb600ba2,2019-03-03,2019-03-03,1
account.fdbd5a4515554f11a392982920cf82e4,2019-03-07,2019-03-27,21
account.051487c3db31451eac4f197b2d643450,2019-03-16,2019-03-17,2
account.069cbd9b1ea64eae92dc30525eb6ced4,2019-03-09,2019-03-10,2
account.0b073731e8074f2bbd1b2a32b749f38a,2019-03-11,2019-03-11,1
account.261adf3b30fc48558481b18f0478cfca,2019-03-06,2019-03-12,7
account.4545bf53996e4ca889d5c8468a87cc1a,2019-03-01,2019-03-02,2
account.46f9acf5404745e7887e20e121d886d0,2019-03-11,2019-03-12,2
account.4eceb29bc62a498893b9df53e816e800,2019-03-01,2019-03-02,2
account.606bae6e920544589ea260f795002622,2019-03-05,2019-03-06,2
account.b3158f40610c46efa9edac44b0cd8776,2019-03-18,2019-03-19,2
account.b680b1fe5fd04242a6337a5b0c291f5c,2019-03-05,2019-03-06,2
account.bb41f312694c4b4092111aaa4b348596,2019-03-02,2019-03-04,3
account.cf631b2308f642e79b689cd9b1ec43c3,2019-03-04,2019-03-05,2
account.d226923a17d240879979f71f3cece281,2019-03-02,2019-03-27,26
account.e332af6dce184b6c9ca2207847e6d136,2019-03-24,2019-03-25,2
account.ee0e7297755a4d87b34162dfde581811,2019-03-06,2019-03-12,7
account.36b09ba6a2a144848b46764a1a1e6db9,2019-03-12,2019-03-13,2
account.4e4e0fdbf096469a966efb6534a4f853,2019-03-01,2019-03-06,6
account.70b4e5d5226f4a649f8f183bf00fc97f,2019-03-01,2019-03-11,11
account.90d3a7d5003347e1a0dec94e5881b684,2019-03-03,2019-03-06,4
account.92e6e3c83ad04c239b8c5589c6d5e26b,2019-03-04,2019-03-11,8
account.b3dadcd1be764b1aa20c94023b0c1448,2019-03-02,2019-03-04,3
account.b96ef75aae7444a7ad22ef7778cd1c3b,2019-03-03,2019-03-03,1
account.ba3d486a5d454a7baa6e1306a38bf687,2019-03-01,2019-03-19,19
account.bb9f5d62835a4bc7b31d6f818c948d74,2019-03-16,2019-03-17,2
account.c3b98dd3b55843ed9e3952cd9789a126,2019-03-01,2019-03-09,9
account.c92362bbe5064fdc9bdcad6303d4e622,2019-03-07,2019-03-12,6
account.d6f644b597aa430e95748e28356664ed,2019-03-23,2019-03-24,2
account.e2db8573e93e4b0da71d1e49e61d2b39,2019-03-02,2019-03-02,1
account.e96dd2e1a7ce4eb3a9a2aeb27cd76a44,2019-03-12,2019-03-13,2
account.f2c4825f065a468582d7b4901c5ce9df,2019-03-08,2019-03-12,5
account.f9125d5367c34149b4932e86b1ff389f,2019-03-22,2019-03-24,3
account.f9e3fa1a234f43cd8d165204716fe58e,2019-03-02,2019-03-09,8
account.09a38eeaab7045cc954f9ab9fa4051ac,2019-03-01,2019-03-01,1
account.0f6870edc6a24567a5de2ae27cd5eb49,2019-03-01,2019-03-02,2
account.3eb83b0970e740b586324acab5caa0d1,2019-03-01,2019-03-09,9
account.7e114d7fdb394deab3fa94cc3f1cbedb,2019-03-02,2019-03-06,5
account.92abcecfdb22452cb80eebdb4dd5c113,2019-03-01,2019-03-02,2
account.c62a4140bb9d4e3eaf6903becd829dda,2019-03-01,2019-03-06,6
account.d09683a6b2294ec186f2ea67a77eed34,2019-03-20,2019-03-20,1
account.d422e9c0321e4e129b2f06bed33ad320,2019-03-08,2019-03-09,2
account.df407c00a7554e14b4e09b6c827d016a,2019-03-14,2019-03-15,2
account.e2674303bd554515b7424c31223d3281,2019-03-03,2019-03-04,2
account.f07db50f18b34515908f143df44d1866,2019-03-23,2019-03-26,4
account.f5e6ed9e1d9d42dd90fdcec13f202937,2019-03-07,2019-03-11,5
account.0eb42bc8c7844261b57f37bf8f91d2d3,2019-03-03,2019-03-04,2
account.3e5330ff0f96483cb3a7471566e37d3f,2019-03-11,2019-03-11,1
account.5ed6792609b84bc5a7463fabfe17cd1c,2019-03-06,2019-03-07,2
account.63a3c5776355428e80e9294491223423,2019-03-02,2019-03-09,8
account.7ceb15f4733b4c9ea73edceec80bf908,2019-03-09,2019-03-09,1
account.a810df60dc4e48ff81663d9aa10b1eb4,2019-03-03,2019-03-04,2
account.acf6e1a1d7804e8abb7c184b60ebbf60,2019-03-14,2019-03-20,7
account.dd8e5e609eb548c4819c9ec5e92e9258,2019-03-05,2019-03-06,2
account.f1df1836341846bbb481755348b0fdec,2019-03-22,2019-03-23,2
account.0f0c43b9637242329435afda0cce93f5,2019-03-01,2019-03-02,2
account.1780f8ae4acf408ebc4edd7d56ede359,2019-03-02,2019-03-03,2
account.1b506014cd554ac3bfd0956072454b2f,2019-03-15,2019-03-16,2
account.1d2a507d888a4a2ba2f13d075a2e3876,2019-03-19,2019-03-23,5
account.372bf2c7dc244e2ea090f8b6a28fdf6f,2019-03-17,2019-03-29,13
account.3e613bf5ef2a40089144ea9f373f003e,2019-03-16,2019-03-17,2
account.4008a8db1c4840b28046c35f1d9c68e2,2019-03-02,2019-03-11,10
account.5caeabb899b24207b3e455cf3feb0608,2019-03-09,2019-03-09,1
account.5d3faf24ea2246d3aeca0078a756a161,2019-03-08,2019-03-09,2
account.6f818e7e286f4f50a19b13cbf947f7b9,2019-03-03,2019-03-04,2
account.77d26af6f8584f749cb3e28d007868cf,2019-03-02,2019-03-03,2
account.8ed654d26a9d4533b022a6d05da7add3,2019-03-09,2019-03-24,16
account.94244f59e7614e3b849f156bd1807c16,2019-03-23,2019-03-25,3
account.a145565e79674265ba1fb275b175d33d,2019-03-02,2019-03-03,2
account.c99a5a94b5b4446f849be29f8c8f1ac4,2019-03-08,2019-03-09,2
account.eb509782271c41dabb8f706149db6e34,2019-03-25,2019-03-28,4
account.f9fefca53a5e46dc80291218d82382d3,2019-03-08,2019-03-11,4
account.047a7e82f0e34640a8e49a8768163eb7,2019-03-19,2019-03-20,2
account.238cfdf59fcd4c05a723fc01bbb47f4c,2019-03-02,2019-03-04,3
account.25a0f5c191d44c9bb487ac688747a101,2019-03-07,2019-03-14,8
account.3c114f5b52564f5eb20d42c5f277925f,2019-03-25,2019-03-27,3
account.402007b61e39458c9c08611dcbbf3728,2019-03-08,2019-03-09,2
account.592bc870491a454897b10d27ae18434a,2019-03-23,2019-03-24,2
account.775ce752031741d598ff2de02579730f,2019-03-05,2019-03-06,2
account.81040d2b9953459386d409f9c0cab703,2019-03-01,2019-03-09,9
account.84d67179356b49899a5fbeb39625682a,2019-03-06,2019-03-16,11
account.91f300095a4446af9d67b1b4009e40d2,2019-03-04,2019-03-06,3
account.9e9633bae1ec46d3b9c4dfd20e262faa,2019-03-10,2019-03-11,2
account.a0abae5474494b908b1578f81e0790d1,2019-03-11,2019-03-11,1
account.abb1ad222b464f71a337a18ffe62a952,2019-03-05,2019-03-15,11
account.b6870e55000d42f69356306f01d76412,2019-03-11,2019-03-11,1
account.bd157b3ca78b4ec78b57d214e90914e1,2019-03-06,2019-03-07,2
account.c30dff6990c84b5094701f0e04382baf,2019-03-09,2019-03-10,2
account.cbe2f9ae06cf41dbb87ee2a855e807ba,2019-03-04,2019-03-11,8
account.cddeaf9e34cb4ba5a756217be8afb743,2019-03-05,2019-03-06,2
account.d4220be5fa7d4a948a7983e7858af490,2019-03-02,2019-03-07,6
account.e4ed823e5e8e4f9892f1c44d71d62772,2019-03-22,2019-03-23,2
account.fd962b06df9e42a3acd103f243574d49,2019-03-01,2019-03-02,2
account.05221bc0f4dc400297cd4ea5ade40e59,2019-03-05,2019-03-06,2
account.16bb998a32fd47d88c6d77b8177d6071,2019-03-02,2019-03-03,2
account.1e6a58ad106847dd93bdd10dcdf5e2d1,2019-03-22,2019-03-30,9
account.2ce5f1585bd741fe88fbde71f58f1e1f,2019-03-12,2019-03-14,3
account.66b1daaec5e340ed8b50e584a9a53037,2019-03-18,2019-03-19,2
account.6f0346f39ca04840ace572c4d92b6bcb,2019-03-22,2019-03-22,1
account.744eebb920be476fae69460df01eb797,2019-03-17,2019-03-19,3
account.83823b1881bd4ebba3e0966109c00994,2019-03-05,2019-03-06,2
account.b2821989e8f1422ebaa8f94ca6b56261,2019-03-03,2019-03-06,4
account.cb99c05c158c480e87732a90ae9d22e4,2019-03-09,2019-03-11,3
account.cf2297e94772415eb40bddb83d5dfac3,2019-03-04,2019-03-05,2
account.d08f6bab42524556815318523e50f115,2019-03-06,2019-03-09,4
account.f37670b1aa874cc2bf52e05b653c93e8,2019-03-01,2019-03-02,2
account.f772623081944bdf9cb7a41516b13f38,2019-03-19,2019-03-20,2
account.17de45e466b941a2b3bf59aba9defab5,2019-03-03,2019-03-11,9
account.20c24639a9504a5c86b2d397c57629ed,2019-03-09,2019-03-10,2
account.299afeda6e1745b1be8237eeae04b1f1,2019-03-04,2019-03-06,3
account.3d705efdbcdf4d1f900a798f321751ab,2019-03-01,2019-03-04,4
account.65ceaf11182c4e71b431cdbbfbb563ad,2019-03-04,2019-03-11,8
account.7b6930b599a2493aa394d37d88fc0905,2019-03-04,2019-03-05,2
account.7c29ecf0faf14fd587baf1cdea01d3f4,2019-03-20,2019-03-30,11
account.82c0f40bcefc4552bbffcc36e1f0d2a7,2019-03-06,2019-03-07,2
account.8a95e293adf54cf5bfadeb8ecc9f5142,2019-03-23,2019-03-25,3
account.8d2c85645f634f96a047c14a602d38c7,2019-03-05,2019-03-26,22
